"cityId","cityName","zoneId","zoneName","areaDownloadUrl"
"1","Dhaka","1096","mukti nagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1096"
"1","Dhaka","1097","Giridhara Abashik","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1097"
"1","Dhaka","1099","Middle Rosulbag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1099"
"1","Dhaka","1100","Shimrail","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1100"
"1","Dhaka","1101","Monumia Market","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1101"
"1","Dhaka","1102","london market","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1102"
"1","Dhaka","1108","Agargaon-Taltola","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1108"
"1","Dhaka","1109","West Agargaon","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1109"
"1","Dhaka","1111","South kafrul","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1111"
"1","Dhaka","1112","West Kafrul","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1112"
"1","Dhaka","1113","North Sanarpar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1113"
"1","Dhaka","1128","Shishu Mela","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1128"
"1","Dhaka","1131","Extension Pallabi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1131"
"1","Dhaka","1132","Benaroshi Polli","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1132"
"1","Dhaka","1133","Sher-E-Bangla National Cricket Stadium","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1133"
"1","Dhaka","1134","Mazar road","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1134"
"1","Dhaka","1135","Shah Ali Bag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1135"
"1","Dhaka","1136","Technical","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1136"
"1","Dhaka","1137","Razarbag Police line","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1137"
"1","Dhaka","1138","Begunbari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1138"
"1","Dhaka","1139","Nayanagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1139"
"1","Dhaka","1140","lost","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1140"
"1","Dhaka","1149","Estern Housing","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1149"
"1","Dhaka","1150","Journalist Residential Area","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1150"
"1","Dhaka","1151","Mirpur 1 Market Area","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1151"
"1","Dhaka","1152","Sheikh Rasel Park","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1152"
"1","Dhaka","1153","Zoo Road","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1153"
"1","Dhaka","1154","Block A, C, Mirpur 11","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1154"
"1","Dhaka","1155","Block B, D, Mirpur 11","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1155"
"1","Dhaka","1156","Mirpur 11 Lalmatia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1156"
"1","Dhaka","1157","Love Road, Mirpur-2","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1157"
"1","Dhaka","1158","Masjid Market, Mirpur 2","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1158"
"1","Dhaka","1159","Mirpur Cantonment","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1159"
"1","Dhaka","1160","Pallabi Residential area","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1160"
"1","Dhaka","1161","Mirpur-Rupnagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1161"
"1","Dhaka","1162","Shagufta Block-D","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1162"
"1","Dhaka","1163","Mirpur 12 Block A,C","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1163"
"1","Dhaka","1164","Mirpur 12 Block-Dhak, B","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1164"
"1","Dhaka","1165","Block-E, Mirpur 12","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1165"
"1","Dhaka","1166","Block D,E , Mirpur 6","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1166"
"1","Dhaka","1167","Block A,B, Mirpur 6","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1167"
"1","Dhaka","1168","Bulk Merchant","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1168"
"1","Dhaka","1169","Benaroshi polli Blok A","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1169"
"1","Dhaka","1170","Benaroshi polli Blok B,C","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1170"
"1","Dhaka","1171","Benaroshi polli Blok D","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1171"
"1","Dhaka","1172","Mirpur 6 (Block C)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1172"
"1","Dhaka","1173","Mirpur DOHS (Ave new 2)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1173"
"1","Dhaka","1174","Mirpur Cantonment (Ave new 3 )","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1174"
"1","Dhaka","1175","Mirpur DOHS (Ave New 9)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1175"
"1","Dhaka","1176","Mirpur 12 Block Ta","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1176"
"1","Dhaka","1465","Amin Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1465"
"1","Dhaka","1466","Bakurta","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1466"
"1","Dhaka","1467","Hemayetpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1467"
"1","Dhaka","1468","Singair Road","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1468"
"1","Dhaka","1469","Fulbariya","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1469"
"1","Dhaka","1470","Nischintapur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1470"
"1","Dhaka","1471","Norosinhopur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1471"
"1","Dhaka","1472","Sarkar Market","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1472"
"1","Dhaka","1473","Jamgora","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1473"
"1","Dhaka","1474","Shimultola Jamgora","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1474"
"1","Dhaka","1475","Unique Bus Stand","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1475"
"1","Dhaka","1476","Baipail","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1476"
"1","Dhaka","1477","Baroipara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1477"
"1","Dhaka","1478","Chakraborty","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1478"
"1","Dhaka","1479","EPZ","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1479"
"1","Dhaka","1480","Polashbari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1480"
"1","Dhaka","1481","Palli Bidyut","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1481"
"1","Dhaka","1482","Nobinagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1482"
"1","Dhaka","1483","Vadail","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1483"
"1","Dhaka","1484","Noyarhat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1484"
"1","Dhaka","1485","Tenari Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1485"
"1","Dhaka","1486","Zirani","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1486"
"1","Dhaka","1487","Sreepur-Kashimpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1487"
"1","Dhaka","1491","kalachadpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1491"
"1","Dhaka","1492","Solmaid","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1492"
"1","Dhaka","1498","Lalmatia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1498"
"1","Dhaka","1499","Bosila","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1499"
"1","Dhaka","1500","Nobodoy","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1500"
"1","Dhaka","1501","Dhaka Uddyan","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1501"
"1","Dhaka","1502","Senpara Parbata","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1502"
"1","Dhaka","1503","Borobag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1503"
"1","Dhaka","1520","Jahangirnagar, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1520"
"1","Dhaka","1530","Radio Colony, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1530"
"1","Dhaka","1531","Bank Colony, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1531"
"1","Dhaka","1532","Shimultola, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1532"
"1","Dhaka","1533","Deogao, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1533"
"1","Dhaka","1534","Pakiza, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1534"
"1","Dhaka","1535","Rajashon, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1535"
"1","Dhaka","1536","Katghora, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1536"
"1","Dhaka","1537","Ganda, Savar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1537"
"1","Dhaka","1538","Ashulia Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1538"
"1","Dhaka","1539","Charabag, Ashulia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1539"
"1","Dhaka","1540","LaxmiBazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1540"
"1","Dhaka","1541","Gobindopur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1541"
"1","Dhaka","1542","Sheikhdi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1542"
"1","Dhaka","1543","Rohitpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1543"
"1","Dhaka","1550","Shahid Faruk Road","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1550"
"1","Dhaka","1551","Kutubkhali","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1551"
"1","Dhaka","1552","Dholaipar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1552"
"1","Dhaka","1553","Mirhazirbag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1553"
"1","Dhaka","1554","Bibir Bagicha","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1554"
"1","Dhaka","1555","Shukrabad","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1555"
"1","Dhaka","1556","Katashur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1556"
"1","Dhaka","1557","North Badda","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1557"
"1","Dhaka","1558","South Badda","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1558"
"1","Dhaka","1559","Tejkunipara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1559"
"1","Dhaka","1744","Dhamrai","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1744"
"1","Dhaka","1745","Dhulivita","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1745"
"1","Dhaka","1746","Kalampur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1746"
"1","Dhaka","1747","Barobaria","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1747"
"1","Dhaka","1748","Khorarchar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1748"
"1","Dhaka","1749","Amtola","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1749"
"1","Dhaka","1750","Kawalipara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1750"
"1","Dhaka","1754","Savar Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1754"
"1","Dhaka","1755","Savar Thana Road","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1755"
"1","Dhaka","1756","Kolma","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1756"
"1","Dhaka","1757","Akran Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1757"
"1","Dhaka","1758","Zirabo","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1758"
"1","Dhaka","1759","Bolivodro","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1759"
"1","Dhaka","1763","banani hq","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1763"
"1","Dhaka","1764","Aganagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1764"
"1","Dhaka","1765","Amritopur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1765"
"1","Dhaka","1766","Chunkutia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1766"
"1","Dhaka","1767","GhatarChar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1767"
"1","Dhaka","1768","Golam Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1768"
"1","Dhaka","1769","Hasnabad","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1769"
"1","Dhaka","1770","Keraniganj Kaliganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1770"
"1","Dhaka","1771","Kalindi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1771"
"1","Dhaka","1772","Keraniganj Abdullahpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1772"
"1","Dhaka","1773","Keraniganj Atibazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1773"
"1","Dhaka","1774","Keraniganj BoshundhoraRiverview","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1774"
"1","Dhaka","1775","Keraniganj Rajendrapur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1775"
"1","Dhaka","1776","Khejurbag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1776"
"1","Dhaka","1777","Kholamura","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1777"
"1","Dhaka","1778","Kodomtoli.","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1778"
"1","Dhaka","1779","Kolatia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1779"
"1","Dhaka","1780","Konakhola","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1780"
"1","Dhaka","1782","Shuvadda","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1782"
"1","Dhaka","1783","Zazira","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1783"
"1","Dhaka","1784","Zinzira","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1784"
"1","Dhaka","1785","Brahmonkitta","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1785"
"1","Dhaka","1934","Jonopoth More Bus Stop","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1934"
"1","Dhaka","1935","Huzurbari Gate","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1935"
"1","Dhaka","1936","Sayedabad Bus Terminal","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1936"
"1","Dhaka","1937","Maloncho Road","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1937"
"1","Dhaka","1938","Karatitola","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1938"
"1","Dhaka","1939","Paterbag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1939"
"1","Dhaka","1940","Polashpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1940"
"1","Dhaka","1941","Saddam Market","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1941"
"1","Dhaka","1942","New Town R/A","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1942"
"1","Dhaka","1948","Document-Central","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1948"
"1","Dhaka","1984","Islambag","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=1984"
"1","Dhaka","2016","Pathao Central FTL","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2016"
"1","Dhaka","2017","Pathao Central LTL","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2017"
"1","Dhaka","2035","On-Demand","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2035"
"1","Dhaka","2081","Pathao Central Inbound","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2081"
"1","Dhaka","2698","Noyanagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2698"
"1","Dhaka","2699","Madbor Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2699"
"1","Dhaka","2700","Ali Nagar Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2700"
"1","Dhaka","2701","Rony Market","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2701"
"1","Dhaka","2702","Kamrangirchar Thana","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2702"
"1","Dhaka","2703","Munshi Hati","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2703"
"1","Dhaka","2704","Jhawlahati","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2704"
"1","Dhaka","2705","Borogram","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2705"
"1","Dhaka","2706","Hasan Nagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2706"
"1","Dhaka","2707","Koyla Ghat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2707"
"1","Dhaka","2708","Company Ghat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2708"
"1","Dhaka","2752","Central Fulfillment","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=1&zone_id=2752"
"2","Chittagong","68","Raozan","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=68"
"2","Chittagong","69","Andarkilla","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=69"
"2","Chittagong","70","Lalkhan Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=70"
"2","Chittagong","72","New Market CTG","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=72"
"2","Chittagong","73","CEPZ","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=73"
"2","Chittagong","75","Halishahar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=75"
"2","Chittagong","78","Akbarsha","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=78"
"2","Chittagong","79","Chawkbazar (Chattogram)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=79"
"2","Chittagong","80","Bayazid","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=80"
"2","Chittagong","81","Hathazari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=81"
"2","Chittagong","83","Bakoliya thana","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=83"
"2","Chittagong","84","Khulshi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=84"
"2","Chittagong","86","Double mooring","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=86"
"2","Chittagong","87","Mirsharai","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=87"
"2","Chittagong","88","Chawkbazar North Side","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=88"
"2","Chittagong","333","Panchlaish ctg","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=333"
"2","Chittagong","364","Kotowali Chittagong","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=364"
"2","Chittagong","365","Sadarghat (Chattogram)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=365"
"2","Chittagong","366","New Mooring","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=366"
"2","Chittagong","370","Potenga","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=370"
"2","Chittagong","371","Satkaniya","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=371"
"2","Chittagong","375","Chandgaon","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=375"
"2","Chittagong","378","Rangunia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=378"
"2","Chittagong","382","Sholakbahar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=382"
"2","Chittagong","394","Bibir Hat - Fatikchori","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=394"
"2","Chittagong","400","East Joara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=400"
"2","Chittagong","405","Enayet bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=405"
"2","Chittagong","417","Fatikchhari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=417"
"2","Chittagong","420","Sitakunda","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=420"
"2","Chittagong","434","Anawara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=434"
"2","Chittagong","436","Shulokhbor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=436"
"2","Chittagong","453","Anowara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=453"
"2","Chittagong","457","Patia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=457"
